Order Number,Line Number,Order Date,Delivery Date,Customer Name,Customer Gender,Customer Country,Customer Age,Store Name,Product Name,Color,Brand,Category,Subcategory,Quantity,Unit Price,Net Price,Unit Cost,Currency Code,Exchange Rate
327506,2,2018-12-19,2018-12-20,Angelina Wentworth-Shields,Female,United States,38,Online store,The Phone Company Microsoft Windows Mobile M200 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,229.00,203.81,105.31,USD,1
273102,2,2017-06-23,2017-06-25,Janet Shores,Female,United States,83,Online store,The Phone Company Microsoft Windows Mobile M200 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",7,320.60,282.128,147.434,USD,1
317602,0,2018-09-11,2018-09-14,Élodie Bédard,Female,United States,59,Online store,The Phone Company Microsoft Windows Mobile M200 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,229.00,208.39,105.31,USD,1
332603,1,2019-02-08,2019-02-08,Paul Hughes,Male,United States,74,Contoso Store Idaho,The Phone Company Microsoft Windows Mobile M200 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,229.00,203.81,105.31,USD,1
369106,0,2020-02-08,2020-02-12,Marco Wallace,Male,United States,38,Online store,The Phone Company Microsoft Windows Mobile M200 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,229.00,206.10,105.31,USD,1
298412,0,2018-03-03,2018-03-03,Salvatore George,Male,United States,70,Contoso Store Nevada,The Phone Company Microsoft Windows Mobile M200 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,320.60,294.952,147.434,USD,1
275802,1,2017-07-20,2017-07-24,Miroslav ?Veselý,Male,United States,19,Online store,The Phone Company Microsoft Windows Mobile M200 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,320.60,288.54,147.434,USD,1
326406,2,2018-12-08,2018-12-11,Colleen Lafortune,Female,United States,63,Online store,The Phone Company Microsoft Windows Mobile M200 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,229.00,217.55,105.31,USD,1
315008,0,2018-08-16,2018-08-16,Lilla Arcuri,Female,Italy,27,Contoso Store Pesaro,The Phone Company Microsoft Windows Mobile M200 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,229.00,229.00,105.31,EUR,0.8795
289602,1,2017-12-05,2017-12-09,Fabien Robitaille,Male,France,46,Online store,The Phone Company Microsoft Windows Mobile M200 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,320.60,320.60,147.434,EUR,0.8441
347401,2,2019-07-06,2019-07-06,Rayn Rasing,Male,Netherlands,48,Contoso Store Drenthe,The Phone Company Microsoft Windows Mobile M200 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,229.00,199.23,105.31,EUR,0.8881
278701,1,2017-08-18,2017-08-21,Danique Knop,Female,Netherlands,84,Online store,The Phone Company Microsoft Windows Mobile M200 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",5,320.60,288.54,147.434,EUR,0.8518
365211,0,2019-12-31,2019-12-31,Billy Howe,Male,United Kingdom,23,Contoso Store Blaenau Gwent,The Phone Company Microsoft Windows Mobile M200 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",4,229.00,210.68,105.31,GBP,0.7573
370109,2,2020-02-18,2020-02-18,Elizabeth Townsend,Female,United Kingdom,58,Contoso Store Dungannon and South Tyrone,The Phone Company Microsoft Windows Mobile M200 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,229.00,229.00,105.31,GBP,0.7672
297415,3,2018-02-21,2018-02-21,Maddison Goward,Female,Australia,50,Contoso Store Australian Capital Territory,The Phone Company Microsoft Windows Mobile M200 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,320.60,320.60,147.434,AUD,1.2739
364905,0,2019-12-28,2019-12-28,Taj Vickery,Male,Australia,26,Contoso Store South Australia,The Phone Company Microsoft Windows Mobile M200 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,229.00,199.23,105.31,AUD,1.4342
321504,3,2018-10-20,2018-10-20,Jan Eyre,Male,Canada,70,Contoso Store Northwest Territories,The Phone Company Microsoft Windows Mobile M200 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,229.00,203.81,105.31,CAD,1.3031
297010,1,2018-02-17,2018-02-21,Blanca Anderson,Female,Canada,73,Online store,The Phone Company Smart phones 4 GB of Memory M300 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",10,334.60,334.60,153.874,CAD,1.2506
327611,0,2018-12-20,2018-12-20,Sherri Smith,Female,Canada,67,Contoso Store Northwest Territories,The Phone Company Smart phones 4 GB of Memory M300 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,239.00,239.00,109.91,CAD,1.347
353000,0,2019-08-31,2019-09-02,Irving Johnson,Male,Canada,24,Online store,The Phone Company Smart phones 4 GB of Memory M300 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",4,239.00,212.71,109.91,CAD,1.3282
315608,0,2018-08-22,2018-08-22,Sarah Hall,Female,Canada,67,Contoso Store New Brunswick,The Phone Company Smart phones 4 GB of Memory M300 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,239.00,215.10,109.91,CAD,1.3022
319206,2,2018-09-27,2018-09-29,Maurice Loiselle,Male,France,38,Online store,The Phone Company Smart phones 4 GB of Memory M300 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,239.00,239.00,109.91,EUR,0.8542
362801,0,2019-12-07,2019-12-09,Thomas Black,Male,United States,39,Online store,The Phone Company Smart phones 4 GB of Memory M300 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",6,239.00,212.71,109.91,USD,1
320703,1,2018-10-12,2018-10-12,Kenneth Hendershot,Male,United States,57,Contoso Store Iowa,The Phone Company Smart phones 4 GB of Memory M300 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,239.00,212.71,109.91,USD,1
359501,3,2019-11-04,2019-11-04,Charles Middleton,Male,United States,47,Contoso Store Hawaii,The Phone Company Smart phones 4 GB of Memory M300 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,239.00,222.27,109.91,USD,1
293208,1,2018-01-10,2018-01-13,Donald Zimmerman,Male,United States,67,Online store,The Phone Company Smart phones 4 GB of Memory M300 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",7,334.60,334.60,153.874,USD,1
287206,3,2017-11-11,2017-11-11,Anthony Baker,Female,United States,49,Contoso Store Utah,The Phone Company Smart phones 4 GB of Memory M300 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,334.60,331.254,153.874,USD,1
329005,0,2019-01-03,2019-01-06,Eleanor Mock,Female,United States,54,Online store,The Phone Company Smart phones 4 GB of Memory M300 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,239.00,212.71,109.91,USD,1
362701,0,2019-12-06,2019-12-09,Rose Seeman,Female,United States,84,Online store,The Phone Company Smart phones 4 GB of Memory M300 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,239.00,215.10,109.91,USD,1
320005,1,2018-10-05,2018-10-05,Marissa Pulver,Female,United States,68,Contoso Store Montana,The Phone Company Smart phones 4 GB of Memory M300 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,239.00,239.00,109.91,USD,1
288900,0,2017-11-28,2017-11-28,Glenda Carey,Female,United States,30,Contoso Store Wyoming,The Phone Company Smart phones 4 GB of Memory M300 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,334.60,301.14,153.874,USD,1
360001,1,2019-11-09,2019-11-09,Lea Feierabend,Female,Germany,48,Contoso Store Hamburg,The Phone Company Smart phones 8 GB of Memory M400 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",4,269.00,244.79,123.70,EUR,0.9063
303700,0,2018-04-25,2018-04-25,Annett Waechter,Female,Germany,80,Contoso Store Sachsen-Anhalt,The Phone Company Smart phones 8 GB of Memory M400 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,269.00,247.48,123.70,EUR,0.8207
292409,1,2018-01-02,2018-01-02,Barbara Umberger,Female,United States,44,Contoso Store Kansas,The Phone Company Smart phones 8 GB of Memory M400 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,376.60,376.60,173.18,USD,1
306005,1,2018-05-18,2018-05-21,Billy Blom,Male,United States,19,Online store,The Phone Company Smart phones 8 GB of Memory M400 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,269.00,242.10,123.70,USD,1
321508,3,2018-10-20,2018-10-22,Ena Humphrey,Female,United States,83,Online store,The Phone Company Smart phones 8 GB of Memory M400 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,269.00,258.24,123.70,USD,1
347000,0,2019-07-02,2019-07-04,Hazel Grayson,Female,United States,54,Online store,The Phone Company Smart phones 8 GB of Memory M400 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,269.00,269.00,123.70,USD,1
333900,0,2019-02-21,2019-02-24,Paul Taylor,Male,United States,53,Online store,The Phone Company Smart phones 8 GB of Memory M400 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,269.00,239.41,123.70,USD,1
294500,1,2018-01-23,2018-01-23,David Chaves,Male,United States,42,Contoso Store Maine,The Phone Company Smart phones 8 GB of Memory M400 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,376.60,327.642,173.18,USD,1
294207,0,2018-01-20,2018-01-23,Alessandro den Butter,Male,Netherlands,37,Online store,The Phone Company Smart phones 8 GB of Memory M400 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,376.60,357.77,173.18,EUR,0.816
345300,2,2019-06-15,2019-06-18,Ashwin van Duijn,Male,Netherlands,29,Online store,The Phone Company Smart phones 8 GB of Memory M400 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,269.00,234.03,123.70,EUR,0.8877
298003,3,2018-02-27,2018-03-03,Matteüs Tieleman,Male,Netherlands,50,Online store,The Phone Company Smart phones 8 GB of Memory M400 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,376.60,338.94,173.18,EUR,0.8129
351201,3,2019-08-13,2019-08-17,Narek Appelhof,Male,Netherlands,75,Online store,The Phone Company Smart phones 8 GB of Memory M400 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,269.00,263.62,123.70,EUR,0.8911
359601,1,2019-11-05,2019-11-06,Wayne Ryder,Male,Canada,66,Online store,The Phone Company Smart phones 8 GB of Memory M400 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",6,269.00,234.03,123.70,CAD,1.3128
293802,0,2018-01-16,2018-01-18,Sara Underwood,Female,Canada,30,Online store,The Phone Company Smart phones 8 GB of Memory M400 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",5,376.60,335.174,173.18,CAD,1.2424
320608,1,2018-10-11,2018-10-14,Jake O'Connell,Male,Australia,28,Online store,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,208.00,208.00,95.65,AUD,1.4094
329105,1,2019-01-04,2019-01-04,Sabrina Martin,Female,Canada,73,Contoso Store New Brunswick,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,208.00,191.36,95.65,CAD,1.3442
328404,0,2018-12-28,2019-01-02,Jaxon Sodersten,Male,Australia,48,Online store,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",7,208.00,208.00,95.65,AUD,1.4157
333400,4,2019-02-16,2019-02-18,Avice Legault,Female,France,77,Online store,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",6,208.00,183.04,95.65,EUR,0.8881
320507,3,2018-10-10,2018-10-10,Joseph Reyes,Male,Canada,72,Contoso Store Nunavut,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",6,208.00,208.00,95.65,CAD,1.2963
297707,0,2018-02-24,2018-02-24,Henrik Sakariassen,Male,United States,22,Contoso Store Kansas,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",4,291.20,259.168,133.91,USD,1
370700,0,2020-02-24,2020-02-24,Richard Mays,Male,United States,19,Contoso Store Montana,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",5,208.00,208.00,95.65,USD,1
308005,0,2018-06-07,2018-06-11,Tobias Heilmann,Male,United States,23,Online store,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,208.00,208.00,95.65,USD,1
295102,0,2018-01-29,2018-02-04,Marie Hanusová,Female,United States,84,Online store,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",7,291.20,291.20,133.91,USD,1
350101,1,2019-08-02,2019-08-02,Dolores Westerberg,Female,United States,53,Contoso Store Nevada,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",6,208.00,208.00,95.65,USD,1
367300,1,2020-01-21,2020-01-25,Connie Fredrick,Female,United States,63,Online store,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,208.00,183.04,95.65,USD,1
307804,1,2018-06-05,2018-06-06,Cristina Orosco,Female,United States,21,Online store,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,208.00,208.00,95.65,USD,1
343803,1,2019-05-31,2019-06-04,Paul Reder,Male,United States,46,Online store,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,208.00,208.00,95.65,USD,1
292604,0,2018-01-04,2018-01-05,Gemma Summerfield,Female,United States,56,Online store,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,291.20,291.20,133.91,USD,1
308401,1,2018-06-11,2018-06-15,Elaine Bradley,Female,United States,62,Online store,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,208.00,193.44,95.65,USD,1
330902,0,2019-01-22,2019-01-22,Christin Gerste,Female,Germany,74,Contoso Store Hessen,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,208.00,183.04,95.65,EUR,0.8807
354602,0,2019-09-16,2019-09-20,Lukas Schulz,Male,Germany,70,Online store,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,208.00,208.00,95.65,EUR,0.9065
324605,5,2018-11-20,2018-11-20,Uta Unger,Female,Germany,53,Contoso Store Freie Hansestadt Bremen,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,208.00,185.12,95.65,EUR,0.8756
365301,3,2020-01-01,2020-01-05,Jessica Muller,Female,Germany,28,Online store,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",4,208.00,208.00,95.65,EUR,0.8902
276301,4,2017-07-25,2017-07-25,Hollie Lee,Female,United Kingdom,81,Contoso Store Fermanagh,The Phone Company Smart phones 160x160 M26 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",8,291.20,291.20,133.91,GBP,0.7645
361201,1,2019-11-21,2019-11-23,Max Weissmuller,Male,Germany,46,Online store,The Phone Company Smart phones 6-LINE SCREEN M21 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,230.00,202.40,105.77,EUR,0.9016
371008,0,2020-02-27,2020-03-03,Magdalene Taylor,Female,United States,31,Online store,The Phone Company Smart phones 6-LINE SCREEN M21 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,230.00,223.10,105.77,USD,1
310803,1,2018-07-05,2018-07-06,Cecil Reif,Male,United States,83,Online store,The Phone Company Smart phones 6-LINE SCREEN M21 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,230.00,209.30,105.77,USD,1
350101,2,2019-08-02,2019-08-02,Dolores Westerberg,Female,United States,53,Contoso Store Nevada,The Phone Company Smart phones 6-LINE SCREEN M21 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,230.00,200.10,105.77,USD,1
284201,0,2017-10-12,2017-10-16,Patricia Bush,Female,United States,42,Online store,The Phone Company Smart phones 6-LINE SCREEN M21 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,322.00,322.00,148.078,USD,1
309402,1,2018-06-21,2018-06-25,Richard Alexander,Male,United States,60,Online store,The Phone Company Smart phones 6-LINE SCREEN M21 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,230.00,211.60,105.77,USD,1
308104,2,2018-06-08,2018-06-08,Carolyn McCarthy,Female,Canada,46,Contoso Store Nunavut,The Phone Company Smart phones 6-LINE SCREEN M21 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,230.00,227.70,105.77,CAD,1.2995
294906,1,2018-01-27,2018-01-30,Leal Gareau,Male,France,82,Online store,The Phone Company Smart phones 6-LINE SCREEN M21 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",6,322.00,322.00,148.078,EUR,0.8041
331307,3,2019-01-26,2019-01-26,Stéphanie Gaulin,Female,France,28,Contoso Store Mayotte,The Phone Company Smart phones 6-LINE SCREEN M21 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,230.00,204.70,105.77,EUR,0.8814
336004,0,2019-03-14,2019-03-17,Anna Long,Female,United Kingdom,56,Online store,The Phone Company Smart phones 6-LINE SCREEN M21 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,230.00,230.00,105.77,GBP,0.7546
364711,6,2019-12-26,2019-12-26,Annabelle Appel,Female,Australia,55,Contoso Store South Australia,The Phone Company Smart phones 6-LINE SCREEN M21 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,230.00,230.00,105.77,AUD,1.4458
330901,2,2019-01-22,2019-01-22,Ellie McBride,Female,Australia,41,Contoso Store Western Australia,The Phone Company Smart phones 6-LINE SCREEN M21 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,230.00,200.10,105.77,AUD,1.4024
333607,0,2019-02-18,2019-02-26,Rosalyn Hamblen,Female,Canada,25,Online store,The Phone Company Smart phones -320 x 320 M86 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,288.00,262.08,132.44,CAD,1.3234
371204,0,2020-02-29,2020-03-02,Debbie Christianson,Female,Canada,54,Online store,The Phone Company Smart phones -320 x 320 M86 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",1,288.00,267.84,132.44,CAD,1.3444
348104,1,2019-07-13,2019-07-14,Nicholas Holmes,Male,United Kingdom,31,Online store,The Phone Company Smart phones -320 x 320 M86 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,288.00,256.32,132.44,GBP,0.7979
371208,1,2020-02-29,2020-03-03,Bernie Allred,Male,Canada,81,Online store,The Phone Company Smart phones -320 x 320 M86 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,288.00,267.84,132.44,CAD,1.3444
291306,1,2017-12-22,2017-12-24,William Keeton,Male,United States,37,Online store,The Phone Company Smart phones -320 x 320 M86 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,403.20,374.976,185.416,USD,1
312209,2,2018-07-19,2018-07-21,Aaron Coley,Male,United States,27,Online store,The Phone Company Smart phones -320 x 320 M86 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",4,288.00,259.20,132.44,USD,1
314703,2,2018-08-13,2018-08-17,William Powell,Male,United States,71,Online store,The Phone Company Smart phones -320 x 320 M86 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",3,288.00,253.44,132.44,USD,1
342104,3,2019-05-14,2019-05-16,David Flanagan,Male,United States,48,Online store,The Phone Company Smart phones -320 x 320 M86 Black,Black,The Phone Company,Cell phones,"Smart phones & PDAs ",2,288.00,256.32,132.44,USD,1
